# [0]SEQN, [1]Timestamp, [2]CPU_User, [3]CPU_System, [4]CPU_Nice, [5]CPU_IOWait, [6]CPU_IRQ, [7]CPU_SoftIRQ, [8]RAM_Used, [9]RAM_Buffer, [10]RAM_Cached, [11]PID, [12]Disk_Used, [13]Disk_Read, [14]Disk_Write, [15]IO_lo_Bytes_Sent, [16]IO_lo_Bytes_Recv, [17]IO_lo_Packets_Sent, [18]IO_lo_Packets_Recv, [19]IO_eth0_Bytes_Sent, [20]IO_eth0_Bytes_Recv, [21]IO_eth0_Packets_Sent, [22]IO_eth0_Packets_Recv, [23]IO_wlan0_Bytes_Sent, [24]IO_wlan0_Bytes_Recv, [25]IO_wlan0_Packets_Sent, [26]IO_wlan0_Packets_Recv, [27]Core_Temp
174132,204857106562262,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,332824576,25862144,250703872,69,2796134400,0,0,156,156,1,1,26432,357002,413,1137,60,0,1,0,59000
174162,204857612670686,0.0,2.20000004768,0.0,0.0,0.0,0.0,332660736,25862144,250703872,69,2796171264,0,0,156,156,1,1,26432,392200,413,1160,0,0,0,0,59000
174193,204858118933040,0.0,2.20000004768,0.0,0.0,0.0,0.0,332787712,25862144,250781696,69,2796212224,0,12288,16172,16172,29,29,26496,370548,414,1146,60,0,1,0,59000
174224,204858625349044,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,333246464,25862144,250781696,69,2796249088,0,0,156,156,1,1,26496,365112,414,1141,0,0,0,0,59000
174254,204859131549518,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,332918784,25862144,250855424,69,2796290048,0,0,156,156,1,1,26432,358356,413,1138,60,0,1,0,59000
174286,204859637867885,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,333017088,25862144,250855424,69,2796326912,0,0,156,156,1,1,26432,419602,413,1181,0,0,0,0,59000
174316,204860143982524,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,333144064,25862144,250937344,69,2796367872,0,0,156,156,1,1,26432,400512,413,1168,60,0,1,0,59000
174346,204860650324427,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,332615680,25862144,250970112,69,2796404736,0,0,156,156,1,1,26496,403162,414,1169,0,0,0,0,59000
174377,204861156957498,0.0,3.20000004768,0.0,1.10000002384,0.0,1.10000002384,333041664,25862144,251011072,69,2796441600,0,12288,16115,16115,29,29,26432,385530,413,1157,60,0,1,0,59000
174408,204861663131013,3.09999990463,4.19999980927,0.0,0.0,0.0,0.0,332877824,25862144,251088896,69,2796482560,0,0,156,156,1,1,26496,406188,414,1174,0,0,0,0,59000
174438,204862169359005,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,333074432,25862144,251088896,69,2796523520,0,0,156,156,1,1,26496,371834,414,1146,60,0,1,0,59000
174469,204862675505283,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,332681216,25862144,251166720,69,2796560384,0,0,156,156,1,1,26432,380018,413,1152,0,0,0,0,59000
174499,204863181682849,2.09999990463,4.19999980927,0.0,0.0,0.0,0.0,332849152,25862144,251166720,69,2796601344,0,0,156,156,1,1,26432,385454,413,1156,60,0,1,0,59000
174530,204863687760333,4.19999980927,4.19999980927,0.0,0.0,0.0,0.0,333045760,25862144,251240448,69,2796638208,0,0,156,156,1,1,26432,405984,413,1171,0,0,0,0,59000
174561,204864194008648,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,333500416,25862144,251240448,69,2796675072,0,0,16172,16172,29,29,26432,366452,413,1143,60,0,1,0,59000
174593,204864699969637,0.0,2.20000004768,0.0,0.0,0.0,1.10000002384,333434880,25862144,251318272,69,2796716032,0,0,156,156,1,1,26432,414156,413,1177,0,0,0,0,59000
174623,204865206519108,3.09999990463,5.19999980927,0.0,0.0,0.0,0.0,333369344,25862144,251318272,69,2796756992,0,0,156,156,1,1,26432,425026,413,1186,60,0,1,0,59000
174653,204865712949569,1.10000002384,2.20000004768,0.0,0.0,0.0,1.10000002384,333369344,25862144,251396096,69,2796793856,0,0,156,156,1,1,26496,453566,414,1206,0,0,0,0,59000
174684,204866219279739,2.20000004768,1.10000002384,0.0,0.0,0.0,0.0,333467648,25862144,251396096,69,2796830720,0,12288,156,156,1,1,26432,414122,413,1178,60,0,1,0,59000
174715,204866725270200,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,333529088,25862144,251473920,69,2796871680,0,0,156,156,1,1,26432,403334,413,1170,0,0,0,0,59000
174745,204867231548827,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,333754368,25862144,251473920,69,2796908544,0,0,16115,16115,29,29,26432,399074,413,1166,60,0,1,0,59000
174776,204867737784012,3.20000004768,4.19999980927,0.0,0.0,0.0,0.0,333651968,25862144,251547648,69,2796949504,0,0,156,156,1,1,26432,431774,413,1190,0,0,0,0,59000
174806,204868244007674,2.09999990463,5.19999980927,0.0,0.0,0.0,0.0,333553664,25862144,251547648,69,2796986368,0,0,156,156,1,1,26496,396416,414,1165,60,0,1,0,59000
174837,204868750206472,2.09999990463,4.19999980927,0.0,0.0,0.0,1.10000002384,333553664,25862144,251625472,69,2797027328,0,0,156,156,1,1,26432,412794,413,1176,0,0,0,0,59000
174868,204869256454438,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,333426688,25862144,251625472,69,2797064192,0,0,156,156,1,1,26432,418142,413,1180,60,0,1,0,59000
174899,204869762809332,2.09999990463,5.30000019073,0.0,0.0,0.0,0.0,333590528,25862144,251703296,69,2797105152,0,0,156,156,1,1,26432,436022,413,1194,0,0,0,0,59000
174929,204870268972441,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,333619200,25862144,251703296,69,2797142016,0,0,16172,16172,29,29,26432,393692,413,1163,60,0,1,0,59000
174960,204870775273487,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,333811712,25862144,251777024,69,2797182976,0,0,156,156,1,1,26496,393638,414,1162,0,0,0,0,59000
174990,204871281640462,2.09999990463,4.19999980927,0.0,0.0,0.0,1.10000002384,333910016,25862144,251777024,69,2797223936,0,12288,156,156,1,1,26432,404522,413,1170,60,0,1,0,59000
175021,204871787744625,0.0,6.19999980927,0.0,0.0,0.0,2.09999990463,333942784,25862144,251854848,69,2797264896,0,0,156,156,1,1,26432,415584,413,1179,0,0,0,0,59000
175052,204872293820014,3.0,4.0,0.0,0.0,0.0,3.0,333942784,25862144,251854848,69,2797301760,0,0,156,156,1,1,26432,390902,413,1160,60,0,1,0,59000
175083,204872800144177,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,334073856,25862144,251932672,69,2797342720,0,0,156,156,1,1,26496,386902,414,1158,0,0,0,0,59000
175113,204873306418963,6.0,18.7999992371,0.0,0.0,0.0,0.0,334073856,25862144,251932672,69,2797379584,0,0,16284,16284,29,29,26432,400436,413,1167,60,0,1,0,59000
175144,204873812771272,9.0,11.6999998093,0.0,0.0,0.0,0.0,334196736,25862144,252010496,69,2797420544,0,0,156,156,1,1,26432,431862,413,1190,0,0,0,0,59000
175175,204874319237841,7.5,9.30000019073,0.0,0.0,0.0,0.0,334098432,25862144,252010496,69,2797457408,0,0,156,156,1,1,26432,397852,413,1167,60,0,1,0,59000
175206,204874825457452,3.0,8.0,0.0,0.0,0.0,0.0,334372864,25862144,252084224,69,2797498368,0,0,156,156,1,1,26432,381468,413,1153,0,0,0,0,59000
175236,204875331643958,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,334143488,25862144,252084224,69,2797535232,0,0,156,156,1,1,26496,407312,414,1173,60,0,1,0,59000
175267,204875837959880,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,334372864,25862144,252162048,69,2797572096,0,0,156,156,1,1,26432,427688,413,1187,0,0,0,0,59000
175297,204876344081992,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,334307328,25862144,252162048,69,2797613056,0,12288,16221,16221,29,29,26432,394988,413,1163,60,0,1,0,59000
175328,204876850513432,1.10000002384,1.10000002384,0.0,0.0,0.0,0.0,334172160,25862144,252239872,69,2797654016,0,0,156,156,1,1,26432,406058,413,1172,0,0,0,0,59000
175359,204877356893887,0.0,1.10000002384,0.0,0.0,0.0,0.0,334073856,25862144,252239872,69,2797690880,0,0,156,156,1,1,26496,418208,414,1181,60,0,1,0,59000
175389,204877862586196,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,334200832,25862144,252313600,69,2797727744,0,0,156,156,1,1,26432,419516,413,1181,0,0,0,0,59000
175419,204878368926143,1.10000002384,0.0,0.0,0.0,0.0,1.10000002384,334299136,25862144,252313600,69,2797768704,0,0,156,156,1,1,26432,394988,413,1163,60,0,1,0,59000
175451,204878874920027,0.0,1.10000002384,0.0,0.0,0.0,0.0,334397440,25862144,252391424,69,2797805568,0,0,156,156,1,1,26432,384192,413,1155,0,0,0,0,59000
175481,204879381789511,1.10000002384,0.0,0.0,0.0,0.0,0.0,334397440,25862144,252391424,69,2797846528,0,0,16284,16284,29,29,26432,396490,413,1166,60,0,1,0,59000
175512,204879887944099,1.10000002384,1.10000002384,0.0,0.0,0.0,0.0,334688256,25862144,252469248,69,2797883392,0,0,156,156,1,1,26496,385554,414,1156,0,0,0,0,59000
175543,204880394270567,0.0,1.10000002384,0.0,0.0,0.0,1.10000002384,334688256,25862144,252469248,69,2797924352,0,0,156,156,1,1,26432,365024,413,1141,60,0,1,0,59000
175574,204880900784769,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,334790656,25862144,252542976,69,2797961216,0,0,156,156,1,1,26432,365102,413,1142,0,0,0,0,59000
175604,204881407140221,0.0,5.40000009537,0.0,0.0,0.0,0.0,334888960,25862144,252542976,69,2798002176,0,12288,156,156,1,1,26496,386890,414,1158,60,0,1,0,59000
175635,204881913267362,3.09999990463,4.19999980927,0.0,0.0,0.0,0.0,334823424,25862144,252620800,69,2798039040,0,0,156,156,1,1,26432,380106,413,1152,0,0,0,0,59000
175666,204882419365868,2.0,7.09999990463,0.0,0.0,0.0,0.0,335052800,25862144,252620800,69,2798075904,0,0,16172,16172,29,29,26432,365090,413,1142,60,0,1,0,59000
175696,204882925642469,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,335048704,25862144,252698624,69,2798116864,0,0,156,156,1,1,26432,395000,413,1163,60,0,1,0,59000
175726,204883431950010,1.10000002384,5.30000019073,0.0,0.0,0.0,0.0,335048704,25862144,252698624,69,2798149632,0,2306048,156,156,1,1,26432,425026,413,1186,0,0,0,0,59000
175758,204883938295405,3.20000004768,2.09999990463,0.0,0.0,0.0,0.0,335147008,25862144,252776448,69,2798190592,0,0,156,156,1,1,26432,396516,413,1165,60,0,1,0,59000
175788,204884444384901,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,335175680,25862144,252776448,69,2798231552,0,0,156,156,1,1,26496,381368,414,1153,0,0,0,0,59000
175819,204884950839248,2.09999990463,2.09999990463,0.0,0.0,0.0,1.10000002384,335142912,25862144,252850176,69,2798268416,0,0,16115,16115,29,29,26432,396450,413,1164,60,0,1,0,59000
175850,204885457215723,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,334848000,25862144,252850176,69,2798305280,0,0,156,156,1,1,26432,427676,413,1187,0,0,0,0,59000
175880,204885963211073,3.09999990463,3.09999990463,0.0,0.0,0.0,1.0,334942208,25862144,252928000,69,2798346240,0,0,156,156,1,1,26432,406036,413,1173,60,0,1,0,59000
175910,204886469621630,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,334647296,25862144,252928000,69,2798383104,0,24576,156,156,1,1,26432,393626,413,1162,0,0,0,0,59000
175942,204886975737247,3.20000004768,4.19999980927,0.0,0.0,0.0,0.0,334848000,25862144,253005824,69,2798424064,0,0,156,156,1,1,26496,418242,414,1180,60,0,1,0,59000
175972,204887482074191,2.09999990463,4.30000019073,0.0,0.0,0.0,0.0,335077376,25862144,253005824,69,2798460928,0,0,156,156,1,1,26432,448106,413,1202,0,0,0,0,59000
176002,204887988242888,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,335011840,25862144,253079552,69,2798501888,0,0,16172,16172,29,29,26432,429116,413,1189,60,0,1,0,59000
176033,204888494481006,0.0,4.30000019073,0.0,0.0,0.0,1.10000002384,335007744,25862144,253079552,69,2798538752,0,389120,156,156,1,1,26432,426388,413,1187,0,0,0,0,59000
176065,204889000998979,0.0,4.30000019073,0.0,0.0,0.0,0.0,335302656,25862144,253157376,69,2798579712,0,0,156,156,1,1,26496,395088,414,1163,60,0,1,0,59000
176095,204889507152450,2.09999990463,3.09999990463,0.0,0.0,0.0,2.09999990463,335106048,25862144,253157376,69,2798616576,0,0,156,156,1,1,26432,429104,413,1189,0,0,0,0,59000
176126,204890013518308,4.19999980927,2.09999990463,0.0,0.0,0.0,0.0,335233024,25862144,253235200,69,2798657536,0,0,156,156,1,1,26432,414156,413,1177,60,0,1,0,59000
176157,204890519929354,1.10000002384,5.30000019073,0.0,0.0,0.0,0.0,335429632,25862144,253235200,69,2798694400,0,0,156,156,1,1,26432,397786,413,1166,0,0,0,0,59000
176187,204891026215454,2.20000004768,1.10000002384,0.0,0.0,0.0,0.0,335654912,25862144,253313024,69,2798735360,0,0,16115,16115,29,29,26496,378786,414,1153,60,0,1,0,59000
176218,204891532396512,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,335360000,25862144,253313024,69,2798772224,0,24576,156,156,1,1,26432,408632,413,1172,0,0,0,0,59000
176249,204892038875304,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,335491072,25862144,253390848,69,2798813184,0,0,156,156,1,1,26432,367898,413,1145,60,0,1,0,59000
176279,204892545106299,0.0,2.20000004768,0.0,0.0,0.0,0.0,335622144,25862144,253390848,69,2798850048,0,0,156,156,1,1,26432,375922,413,1149,0,0,0,0,59000
176309,204893051322208,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,335560704,25862144,253464576,69,2798886912,0,0,156,156,1,1,26496,371910,414,1147,60,0,1,0,59000
176341,204893557343051,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,335917056,25862144,253464576,69,2798927872,0,0,156,156,1,1,26432,408632,413,1172,0,0,0,0,59000
176371,204894063332744,0.0,2.20000004768,0.0,0.0,0.0,0.0,335491072,25862144,253546496,69,2798968832,0,0,16164,16164,29,29,26432,399150,413,1167,60,0,1,0,59000
176402,204894569301555,1.10000002384,5.30000019073,0.0,0.0,0.0,0.0,335618048,25862144,253546496,69,2799005696,0,0,156,156,1,1,26432,397736,413,1164,0,0,0,0,59000
176433,204895075558111,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,335843328,25862144,253620224,69,2799042560,0,0,156,156,1,1,26432,408684,413,1174,60,0,1,0,59000
176463,204895581792738,0.0,4.30000019073,0.0,0.0,0.0,1.10000002384,335646720,25862144,253620224,69,2799083520,0,0,156,156,1,1,26432,423526,413,1183,0,0,0,0,59000
176493,204896088018355,0.0,6.30000019073,0.0,0.0,0.0,0.0,335937536,25862144,253693952,69,2799120384,0,0,156,156,1,1,26432,378786,413,1153,60,0,1,0,59000
176525,204896594389172,4.90000009537,5.90000009537,0.0,1.0,0.0,1.0,335937536,25862144,253693952,69,2799161344,0,12288,156,156,1,1,26496,388276,414,1158,0,0,0,0,59000
176556,204897100875367,0.0,3.20000004768,0.0,0.0,0.0,1.10000002384,336265216,25862144,253771776,69,2799202304,0,0,16172,16172,29,29,26432,403236,413,1170,60,0,1,0,59000
176586,204897607147708,4.09999990463,5.09999990463,0.0,0.0,0.0,1.0,335872000,25862144,253771776,69,2799239168,0,0,156,156,1,1,26432,407322,413,1173,0,0,0,0,59000
176616,204898113237205,3.09999990463,4.19999980927,0.0,0.0,0.0,0.0,336130048,25862144,253845504,69,2799276032,0,0,156,156,1,1,26432,365100,413,1142,60,0,1,0,59000
176648,204898619499977,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,336134144,25862144,253845504,69,2799316992,0,0,156,156,1,1,26496,377306,414,1149,0,0,0,0,59000
176678,204899125696610,3.0,5.09999990463,0.0,0.0,1.0,1.0,336007168,25862144,253923328,69,2799353856,0,0,156,156,1,1,26496,380146,414,1154,60,0,1,0,59000
176709,204899631930329,2.09999990463,5.19999980927,0.0,0.0,0.0,1.0,336171008,25862144,253923328,69,2799394816,0,0,156,156,1,1,26432,389630,413,1159,0,0,0,0,59000
176740,204900138285641,2.09999990463,4.09999990463,0.0,0.0,0.0,2.09999990463,336232448,25862144,254001152,69,2799431680,0,0,16200,16200,29,29,26432,359726,413,1139,60,0,1,0,59000
176770,204900644702065,5.30000019073,15.0,0.0,0.0,0.0,0.0,336326656,25862144,254029824,69,2799472640,0,0,156,156,1,1,26496,363598,414,1139,0,0,0,0,59000
176800,204901151079866,5.19999980927,17.3999996185,0.0,0.0,0.0,0.899999976158,336359424,25862144,254074880,69,2799509504,0,12288,156,156,1,1,26432,362442,413,1141,60,0,1,0,59000
176832,204901657369388,5.90000009537,7.80000019073,0.0,0.0,0.0,0.0,336293888,25862144,254152704,69,2799550464,0,0,156,156,1,1,26432,411506,413,1176,0,0,0,0,59000
176862,204902163539202,2.0,9.10000038147,0.0,0.0,0.0,0.0,336293888,25862144,254152704,69,2799587328,0,0,156,156,1,1,26496,400502,414,1168,60,0,1,0,59000
176892,204902669864063,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,336355328,25862144,254205952,69,2799628288,0,0,156,156,1,1,26432,399086,413,1166,0,0,0,0,59000
176923,204903176007477,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,336453632,25862144,254230528,69,2799665152,0,0,16087,16087,29,29,26432,401798,413,1168,60,0,1,0,59000
176954,204903682555482,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,336289792,25862144,254308352,69,2799706112,0,0,156,156,1,1,26432,412868,413,1177,0,0,0,0,59000
176984,204904188834527,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,336289792,25862144,254308352,69,2799742976,0,0,156,156,1,1,26496,397778,414,1166,60,0,1,0,59000
177016,204904694996938,2.20000004768,0.0,0.0,0.0,0.0,0.0,336388096,25862144,254386176,69,2799783936,0,0,156,156,1,1,26432,389640,413,1159,0,0,0,0,59000
177047,204905201581121,0.0,1.10000002384,0.0,0.0,0.0,0.0,336551936,25862144,254386176,69,2799820800,0,0,156,156,1,1,26496,418346,414,1183,60,0,1,0,59000
177077,204905707649525,0.0,2.20000004768,0.0,0.0,0.0,0.0,336551936,25862144,254459904,69,2799861760,0,0,156,156,1,1,26432,426326,413,1186,0,0,0,0,59000
177107,204906213552336,1.10000002384,0.0,0.0,0.0,0.0,0.0,336519168,25862144,254459904,69,2799902720,0,12288,16115,16115,29,29,26432,389400,413,1157,60,0,1,0,59000
177139,204906719930905,0.0,1.10000002384,0.0,0.0,0.0,1.10000002384,336547840,25862144,254537728,69,2799939584,0,0,156,156,1,1,26496,377522,414,1152,0,0,0,0,59000
177169,204907226290059,1.10000002384,1.10000002384,0.0,0.0,0.0,0.0,336613376,25862144,254537728,69,2799980544,0,0,156,156,1,1,26432,399074,413,1166,60,0,1,0,60000
177199,204907732514698,2.20000004768,1.10000002384,0.0,0.0,0.0,2.20000004768,337002496,25862144,254615552,69,2800017408,0,0,156,156,1,1,26432,393704,413,1163,0,0,0,0,60000
177230,204908238772442,2.20000004768,1.10000002384,0.0,0.0,0.0,0.0,336805888,25862144,254615552,69,2800058368,0,0,156,156,1,1,26496,373270,414,1148,60,0,1,0,59000
177261,204908745094231,3.20000004768,2.09999990463,0.0,0.0,0.0,1.10000002384,336576512,25862144,254693376,69,2800095232,0,0,156,156,1,1,26368,363762,412,1140,0,0,0,0,59000
177291,204909251355257,2.20000004768,3.20000004768,0.0,0.0,0.0,0.0,336773120,25862144,254693376,69,2800136192,0,0,16164,16164,29,29,26496,393692,414,1163,60,0,1,0,59000
177323,204909757888944,0.0,3.29999995232,0.0,0.0,0.0,0.0,336969728,25862144,254767104,69,2800173056,0,0,156,156,1,1,26432,397812,413,1165,0,0,0,0,59000
177353,204910264131114,5.30000019073,2.09999990463,0.0,0.0,0.0,0.0,337063936,25862144,254767104,69,2800214016,0,0,156,156,1,1,26496,390976,414,1161,60,0,1,0,59000
177383,204910770379569,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,336744448,25862144,254844928,69,2800250880,0,0,156,156,1,1,26432,385532,413,1157,0,0,0,0,59000
177414,204911277019904,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,336613376,25862144,254844928,69,2800287744,0,12288,156,156,1,1,26432,420866,413,1182,60,0,1,0,59000
177445,204911783101438,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,337129472,25862144,254922752,69,2800328704,0,0,156,156,1,1,26432,414230,413,1178,0,0,0,0,59000
177475,204912289369379,4.19999980927,3.09999990463,0.0,0.0,0.0,0.0,337063936,25862144,254922752,69,2800369664,0,0,16172,16172,29,29,26432,396350,413,1164,60,0,1,0,59000
177506,204912795770857,5.0,7.0,0.0,0.0,0.0,0.0,336994304,25862144,254996480,69,2800406528,0,0,156,156,1,1,26496,393374,414,1158,0,0,0,0,59000
177537,204913302326544,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,337092608,25862144,254996480,69,2800447488,0,0,156,156,1,1,26432,419644,413,1183,60,0,1,0,59000
177568,204913808477500,2.20000004768,3.20000004768,0.0,0.0,0.0,0.0,337321984,25862144,255074304,69,2800484352,0,0,156,156,1,1,26496,396186,414,1160,0,0,0,0,59000
177598,204914314778965,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,337420288,25862144,255074304,69,2800521216,0,0,156,156,1,1,26432,375920,413,1149,60,0,1,0,59000
177630,204914821015966,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,337485824,25862144,255152128,69,2800562176,0,0,156,156,1,1,26432,378414,413,1146,0,0,0,0,59000
177660,204915327149463,2.09999990463,4.19999980927,0.0,0.0,0.0,1.0,337289216,25862144,255152128,69,2800603136,0,0,16249,16249,29,29,26432,405950,413,1172,60,0,1,0,59000
177690,204915833430953,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,337702912,25862144,255225856,69,2800640000,0,0,156,156,1,1,26432,381454,413,1154,0,0,0,0,59000
177721,204916339627726,0.0,3.29999995232,0.0,0.0,0.0,0.0,337580032,25862144,255225856,69,2800676864,0,12288,156,156,1,1,26496,370472,414,1145,60,0,1,0,59000
177752,204916845960410,3.09999990463,5.09999990463,0.0,0.0,0.0,0.0,337620992,25862144,255303680,69,2800717824,0,0,156,156,1,1,26432,361038,413,1138,0,0,0,0,59000
177782,204917352118281,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,337522688,25862144,255303680,69,2800754688,0,0,156,156,1,1,26432,381434,413,1154,60,0,1,0,59000
177813,204917858536799,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,337649664,25862144,255381504,69,2800795648,0,0,156,156,1,1,26432,355576,413,1135,0,0,0,0,59000
177843,204918364784696,1.10000002384,3.20000004768,0.0,1.10000002384,0.0,1.10000002384,337682432,25862144,255381504,69,2800828416,0,2318336,16284,16284,29,29,26432,350042,413,1130,60,0,1,0,59000
177874,204918870837875,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,337780736,25862144,255455232,69,2800869376,0,0,156,156,1,1,26496,352536,414,1127,0,0,0,0,59000
177905,204919377649111,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,337879040,25862144,255455232,69,2800906240,0,0,156,156,1,1,26432,400576,413,1169,60,0,1,0,59000
177936,204919883872074,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,338104320,25862144,255533056,69,2800947200,0,0,156,156,1,1,26432,367848,413,1143,0,0,0,0,59000
177966,204920390109145,2.09999990463,2.09999990463,0.0,0.0,0.0,1.10000002384,338034688,25862144,255533056,69,2800984064,0,0,156,156,1,1,26496,356918,414,1136,60,0,1,0,60000
177997,204920896541004,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,338132992,25862144,255610880,69,2801020928,0,0,156,156,1,1,26432,352778,413,1132,0,0,0,0,60000
178028,204921402812786,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,337936384,25862144,255610880,69,2801061888,0,24576,16284,16284,29,29,26432,399148,413,1167,60,0,1,0,60000
178059,204921909107895,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,338067456,25862144,255688704,69,2801102848,0,0,156,156,1,1,26432,380172,413,1153,0,0,0,0,60000
