# [0]SEQN, [1]Timestamp, [2]Temperature, [3]TS1Temperature, [4]TS2Temperature, [5]TempRange, [6]Voltage, [7]Current, [8]AverageCurrent, [9]CellVoltage1, [10]CellVoltage2, [11]CellVoltage3, [12]CellVoltage4, [13]PackVoltage, [14]AverageVoltage
282028,206637587787120,326.5,326.5,325.8,16,14.249,-2.381,-2.389,3.304,3.691,3.699,3.556,14.057,14.261
282089,206638587807095,326.5,326.5,325.8,16,14.248,-2.389,-2.389,3.302,3.691,3.7,3.556,14.05,14.26
282150,206639590238270,326.6,326.6,325.8,16,14.245,-2.391,-2.389,3.301,3.69,3.699,3.555,14.05,14.259
282210,206640588168663,326.6,326.6,325.8,16,14.245,-2.386,-2.389,3.3,3.691,3.699,3.555,14.047,14.258
282271,206641587846835,326.6,326.6,325.8,16,14.244,-2.394,-2.389,3.299,3.691,3.699,3.555,14.047,14.257
282331,206642587772524,326.6,326.6,325.8,16,14.243,-2.39,-2.389,3.299,3.69,3.699,3.556,14.047,14.256
282392,206643587685851,326.6,326.6,325.9,16,14.243,-2.386,-2.389,3.298,3.691,3.7,3.555,14.045,14.255
282453,206644587574384,326.6,326.6,325.9,16,14.241,-2.386,-2.389,3.297,3.69,3.699,3.555,14.041,14.254
282513,206645587708828,326.6,326.6,325.9,16,14.239,-2.39,-2.389,3.295,3.69,3.699,3.555,14.045,14.253
282574,206646589671997,326.6,326.6,325.9,16,14.24,-2.377,-2.388,3.295,3.69,3.699,3.555,14.044,14.253
282634,206647588655248,326.6,326.6,325.9,16,14.239,-2.377,-2.387,3.295,3.69,3.699,3.555,14.041,14.252
282695,206648587650232,326.6,326.6,325.9,16,14.237,-2.383,-2.387,3.294,3.69,3.699,3.554,14.044,14.251
282756,206649587563978,326.6,326.6,325.9,16,14.234,-2.412,-2.389,3.292,3.689,3.699,3.554,14.039,14.25
282816,206650587433933,326.6,326.6,325.9,16,14.23,-2.416,-2.39,3.289,3.689,3.699,3.554,14.044,14.248
282877,206651587229508,326.6,326.6,325.9,16,14.231,-2.406,-2.392,3.29,3.689,3.699,3.553,14.041,14.247
282937,206652587463895,326.6,326.6,325.9,16,14.231,-2.389,-2.391,3.29,3.689,3.699,3.554,14.039,14.246
282998,206653587431000,326.6,326.6,325.9,16,14.232,-2.381,-2.391,3.29,3.689,3.699,3.554,14.043,14.245
283059,206654587305425,326.6,326.6,326.0,16,14.228,-2.412,-2.392,3.289,3.689,3.698,3.553,14.031,14.244
283119,206655587271552,326.7,326.7,326.0,16,14.224,-2.428,-2.394,3.286,3.688,3.698,3.552,14.033,14.243
283180,206656587259540,326.7,326.7,326.0,16,14.226,-2.389,-2.394,3.287,3.689,3.698,3.553,14.035,14.242
283240,206657587072924,326.7,326.7,326.0,16,14.228,-2.386,-2.394,3.288,3.69,3.698,3.552,14.025,14.241
283301,206658587206600,326.7,326.7,326.0,16,14.223,-2.403,-2.394,3.286,3.689,3.698,3.552,14.017,14.239
283362,206659587210721,326.7,326.7,326.0,16,14.223,-2.398,-2.394,3.285,3.689,3.698,3.551,14.024,14.238
283422,206660592671471,326.7,326.7,326.0,16,14.223,-2.39,-2.394,3.285,3.689,3.698,3.552,14.023,14.237
283483,206661592620627,326.7,326.7,326.0,16,14.222,-2.397,-2.394,3.284,3.689,3.698,3.551,14.028,14.236
283543,206662592360189,326.7,326.7,326.0,16,14.221,-2.395,-2.394,3.284,3.689,3.698,3.551,14.031,14.235
283604,206663588109508,326.7,326.7,326.0,16,14.22,-2.389,-2.394,3.282,3.689,3.698,3.55,14.03,14.233
283665,206664586656740,326.7,326.7,326.0,16,14.218,-2.398,-2.394,3.281,3.689,3.698,3.55,14.029,14.232
283726,206665593634024,326.7,326.7,326.0,16,14.217,-2.391,-2.394,3.28,3.689,3.698,3.55,14.031,14.231
283786,206666587697515,326.7,326.7,326.0,16,14.216,-2.398,-2.394,3.281,3.689,3.698,3.549,14.03,14.23
283846,206667587426880,326.7,326.7,326.1,16,14.213,-2.404,-2.395,3.279,3.689,3.698,3.549,14.025,14.229
283907,206668587508454,326.7,326.7,326.1,16,14.214,-2.4,-2.395,3.278,3.689,3.698,3.549,14.026,14.228
283968,206669587194448,326.7,326.7,326.1,16,14.214,-2.392,-2.395,3.278,3.689,3.698,3.549,14.024,14.227
284028,206670586815489,326.8,326.8,326.1,16,14.211,-2.4,-2.395,3.277,3.689,3.697,3.548,14.024,14.226
284089,206671586479832,326.8,326.8,326.1,16,14.209,-2.398,-2.396,3.275,3.689,3.697,3.548,14.02,14.225
284149,206672586722461,326.8,326.8,326.1,16,14.211,-2.394,-2.395,3.275,3.689,3.698,3.549,14.024,14.224
284210,206673586689775,326.8,326.8,326.1,16,14.209,-2.391,-2.395,3.275,3.689,3.698,3.549,14.02,14.223
284271,206674586410550,326.8,326.8,326.1,16,14.207,-2.4,-2.395,3.273,3.689,3.697,3.548,14.021,14.222
284331,206675586606804,326.8,326.8,326.1,16,14.207,-2.391,-2.395,3.272,3.689,3.698,3.548,14.015,14.221
284392,206676586591508,326.8,326.8,326.1,16,14.206,-2.396,-2.395,3.271,3.689,3.698,3.549,14.018,14.22
284452,206677586469775,326.8,326.8,326.1,16,14.204,-2.4,-2.396,3.27,3.688,3.697,3.548,14.017,14.219
284513,206678588898785,326.8,326.8,326.1,16,14.202,-2.403,-2.396,3.268,3.688,3.698,3.548,14.017,14.218
284574,206679588901230,326.8,326.8,326.1,16,14.201,-2.395,-2.396,3.268,3.688,3.697,3.548,14.012,14.217
284634,206680586619375,326.8,326.8,326.1,16,14.196,-2.426,-2.398,3.266,3.687,3.697,3.547,14.01,14.215
284695,206681586530467,326.8,326.8,326.2,16,14.194,-2.431,-2.4,3.265,3.687,3.697,3.546,14.012,14.214
284755,206682586196556,326.8,326.8,326.2,16,14.196,-2.401,-2.4,3.265,3.688,3.697,3.547,14.012,14.213
284816,206683586300480,326.8,326.8,326.2,16,14.195,-2.407,-2.401,3.265,3.687,3.697,3.546,14.01,14.211
284877,206684586224353,326.9,326.9,326.2,16,14.194,-2.406,-2.401,3.264,3.687,3.697,3.546,14.009,14.21
284937,206685588276220,326.9,326.9,326.2,16,14.191,-2.419,-2.402,3.263,3.687,3.696,3.546,14.003,14.209
284998,206686588606919,326.9,326.9,326.2,16,14.187,-2.438,-2.405,3.261,3.687,3.696,3.544,14.0,14.208
285058,206687586330721,326.9,326.9,326.2,16,14.186,-2.427,-2.406,3.26,3.687,3.695,3.544,14.006,14.206
285119,206688586212061,326.9,326.9,326.2,16,14.187,-2.415,-2.407,3.26,3.687,3.696,3.545,13.999,14.205
285180,206689586129928,326.9,326.9,326.2,16,14.186,-2.412,-2.407,3.26,3.687,3.696,3.544,13.999,14.204
285240,206690586097521,326.9,326.9,326.2,16,14.186,-2.41,-2.407,3.259,3.687,3.696,3.544,13.998,14.202
285301,206691585991642,326.9,326.9,326.2,16,14.185,-2.409,-2.407,3.258,3.687,3.696,3.543,14.0,14.201
285361,206692585978023,326.9,326.9,326.2,16,14.184,-2.402,-2.407,3.258,3.687,3.696,3.544,14.0,14.2
285422,206693585945267,326.9,326.9,326.2,16,14.183,-2.402,-2.407,3.257,3.687,3.696,3.543,13.993,14.199
285483,206694585970410,326.9,326.9,326.2,16,14.18,-2.411,-2.407,3.256,3.687,3.696,3.542,13.993,14.198
285543,206695587895516,326.9,326.9,326.2,16,14.181,-2.403,-2.407,3.255,3.687,3.696,3.543,13.989,14.197
285604,206696587968570,327.0,327.0,326.2,16,14.181,-2.403,-2.406,3.255,3.687,3.696,3.543,13.991,14.196
285664,206697587135642,327.0,327.0,326.2,16,14.178,-2.406,-2.406,3.254,3.687,3.695,3.543,13.985,14.194
285725,206698585839388,327.0,327.0,326.3,16,14.178,-2.406,-2.406,3.253,3.687,3.696,3.542,13.985,14.193
285786,206699585733788,327.0,327.0,326.3,16,14.176,-2.399,-2.406,3.252,3.687,3.695,3.542,13.979,14.192
285846,206700585699007,327.0,327.0,326.3,16,14.176,-2.406,-2.406,3.252,3.687,3.695,3.542,13.973,14.191
285907,206701585481382,327.0,327.0,326.3,16,14.174,-2.407,-2.406,3.25,3.687,3.696,3.541,13.975,14.19
285967,206702585629376,327.1,327.1,326.3,16,14.174,-2.399,-2.406,3.25,3.687,3.696,3.541,13.974,14.189
286028,206703585960912,327.1,327.1,326.3,16,14.173,-2.398,-2.405,3.249,3.687,3.696,3.542,13.976,14.188
286089,206704585875985,327.0,327.0,326.3,16,14.171,-2.402,-2.405,3.248,3.687,3.695,3.541,13.97,14.187
286149,206705585586284,327.1,327.1,326.3,16,14.171,-2.394,-2.404,3.248,3.687,3.696,3.541,13.971,14.186
286210,206706585419503,327.1,327.1,326.3,16,14.171,-2.393,-2.403,3.247,3.687,3.696,3.542,13.973,14.185
286270,206707585426696,327.1,327.1,326.3,16,14.168,-2.401,-2.403,3.245,3.687,3.695,3.541,13.97,14.184
286331,206708585480055,327.1,327.1,326.3,16,14.167,-2.4,-2.403,3.244,3.687,3.696,3.541,13.968,14.182
286392,206709585259357,327.1,327.1,326.3,16,14.166,-2.395,-2.402,3.243,3.687,3.695,3.541,13.968,14.181
286452,206710585362023,327.1,327.1,326.3,16,14.165,-2.403,-2.403,3.242,3.687,3.695,3.541,13.967,14.18
286513,206711585339115,327.1,327.1,326.3,16,14.162,-2.41,-2.403,3.241,3.686,3.695,3.54,13.962,14.179
286573,206712585299934,327.1,327.1,326.3,16,14.162,-2.405,-2.403,3.24,3.686,3.696,3.54,13.966,14.178
286634,206713585285827,327.1,327.1,326.3,16,14.161,-2.403,-2.403,3.24,3.686,3.695,3.539,13.962,14.177
286695,206714585136296,327.1,327.1,326.3,16,14.154,-2.444,-2.406,3.237,3.685,3.694,3.538,13.959,14.175
286755,206715585246296,327.1,327.1,326.3,16,14.157,-2.4,-2.405,3.237,3.686,3.695,3.539,13.963,14.174
286816,206716585127496,327.1,327.1,326.4,16,14.156,-2.4,-2.405,3.237,3.685,3.695,3.539,13.961,14.173
286876,206717585095579,327.2,327.2,326.4,16,14.154,-2.406,-2.405,3.236,3.685,3.695,3.539,13.962,14.172
286937,206718585141674,327.2,327.2,326.4,16,14.153,-2.408,-2.405,3.236,3.685,3.694,3.538,13.957,14.17
286998,206719585062893,327.2,327.2,326.4,16,14.149,-2.436,-2.407,3.233,3.685,3.694,3.538,13.956,14.169
287058,206720584990328,327.2,327.2,326.4,16,14.147,-2.44,-2.41,3.232,3.685,3.694,3.536,13.955,14.168
287119,206721584933128,327.2,327.2,326.4,16,14.151,-2.398,-2.409,3.233,3.686,3.694,3.538,13.957,14.166
287179,206722588358843,327.2,327.2,326.4,16,14.148,-2.412,-2.409,3.232,3.686,3.694,3.537,13.956,14.165
287240,206723592473892,327.2,327.2,326.4,16,14.146,-2.407,-2.409,3.231,3.685,3.694,3.536,13.957,14.164
287301,206724592425143,327.2,327.2,326.4,16,14.145,-2.41,-2.409,3.23,3.685,3.694,3.536,13.955,14.163
287361,206725592144939,327.2,327.2,326.4,16,14.145,-2.408,-2.409,3.229,3.685,3.694,3.536,13.956,14.161
287422,206726587857872,327.2,327.2,326.4,16,14.143,-2.403,-2.409,3.229,3.685,3.694,3.536,13.952,14.16
287482,206727586545554,327.2,327.2,326.4,16,14.142,-2.41,-2.409,3.228,3.685,3.694,3.535,13.952,14.159
287543,206728585718354,327.2,327.2,326.4,16,14.139,-2.413,-2.409,3.227,3.685,3.693,3.534,13.952,14.158
287604,206729585090830,327.2,327.2,326.4,16,14.139,-2.406,-2.409,3.227,3.685,3.693,3.534,13.952,14.156
287664,206730584707471,327.3,327.3,326.4,16,14.138,-2.411,-2.409,3.225,3.685,3.693,3.534,13.948,14.155
287725,206731584400240,327.3,327.3,326.4,16,14.135,-2.416,-2.409,3.224,3.685,3.693,3.533,13.949,14.154
287785,206732584572817,327.3,327.3,326.5,16,14.137,-2.405,-2.409,3.224,3.685,3.694,3.534,13.946,14.153
287846,206733584531052,327.3,327.3,326.5,16,14.135,-2.403,-2.409,3.223,3.686,3.694,3.534,13.946,14.152
287907,206734584387948,327.3,327.3,326.5,16,14.134,-2.411,-2.409,3.222,3.685,3.693,3.533,13.946,14.15
287967,206735586428291,327.3,327.3,326.5,16,14.132,-2.408,-2.409,3.221,3.685,3.693,3.533,13.946,14.149
288028,206736586825199,327.3,327.3,326.5,16,14.131,-2.406,-2.409,3.219,3.685,3.694,3.534,13.946,14.148
288088,206737584539014,327.3,327.3,326.5,16,14.129,-2.411,-2.409,3.219,3.685,3.693,3.533,13.941,14.147
288149,206738584424405,327.3,327.3,326.5,16,14.128,-2.415,-2.409,3.217,3.685,3.693,3.533,13.939,14.145
288210,206739584332284,327.3,327.3,326.5,16,14.127,-2.406,-2.409,3.216,3.685,3.693,3.533,13.941,14.144
288270,206740584092659,327.3,327.3,326.5,16,14.126,-2.419,-2.41,3.215,3.685,3.693,3.532,13.934,14.143
288331,206741584246170,327.3,327.3,326.5,16,14.123,-2.416,-2.41,3.214,3.685,3.693,3.532,13.938,14.142
288391,206742584245960,327.3,327.3,326.5,16,14.121,-2.413,-2.41,3.213,3.684,3.693,3.532,13.935,14.14
288452,206743584021560,327.3,327.3,326.5,16,14.121,-2.414,-2.41,3.212,3.685,3.693,3.532,13.935,14.139
288513,206744584192672,327.4,327.4,326.5,16,14.119,-2.422,-2.411,3.21,3.685,3.693,3.531,13.931,14.138
288573,206745584105021,327.4,327.4,326.5,16,14.117,-2.426,-2.412,3.21,3.684,3.693,3.531,13.928,14.136
288634,206746586141383,327.4,327.4,326.6,16,14.113,-2.446,-2.414,3.207,3.684,3.692,3.53,13.927,14.135
288694,206747586003866,327.4,327.4,326.6,16,14.108,-2.463,-2.418,3.205,3.683,3.692,3.529,13.922,14.133
288755,206748584072056,327.4,327.4,326.6,16,14.106,-2.466,-2.421,3.204,3.682,3.692,3.529,13.92,14.131
288816,206749583867211,327.4,327.4,326.6,16,14.107,-2.44,-2.422,3.203,3.683,3.692,3.529,13.929,14.13
288876,206750583703084,327.4,327.4,326.6,16,14.109,-2.426,-2.422,3.204,3.683,3.692,3.529,13.92,14.128
288937,206751583862672,327.4,327.4,326.6,16,14.105,-2.441,-2.424,3.202,3.683,3.692,3.529,13.922,14.127
288997,206752583714329,327.4,327.4,326.6,16,14.106,-2.419,-2.423,3.202,3.683,3.692,3.529,13.922,14.125
289058,206753583821745,327.4,327.4,326.6,16,14.107,-2.409,-2.422,3.203,3.684,3.692,3.529,13.925,14.124
289119,206754583860297,327.4,327.4,326.6,16,14.104,-2.415,-2.422,3.201,3.683,3.692,3.529,13.921,14.123
289179,206755585822209,327.4,327.4,326.6,16,14.104,-2.414,-2.421,3.201,3.684,3.692,3.528,13.917,14.122
289240,206756585800698,327.4,327.4,326.6,16,14.103,-2.416,-2.421,3.2,3.684,3.692,3.528,13.918,14.12
289300,206757585692653,327.4,327.4,326.6,16,14.1,-2.422,-2.421,3.199,3.683,3.692,3.527,13.918,14.119
289361,206758586198933,327.4,327.4,326.6,16,14.097,-2.422,-2.421,3.197,3.683,3.691,3.526,13.916,14.117
289422,206759583681364,327.5,327.5,326.6,16,14.097,-2.417,-2.421,3.197,3.683,3.691,3.526,13.911,14.116
289482,206760583651332,327.5,327.5,326.6,16,14.096,-2.416,-2.421,3.196,3.683,3.691,3.526,13.914,14.115
289543,206761583602653,327.5,327.5,326.7,16,14.095,-2.422,-2.421,3.194,3.683,3.692,3.526,13.911,14.113
289603,206762583538399,327.5,327.5,326.7,16,14.094,-2.418,-2.42,3.194,3.683,3.692,3.525,13.909,14.112
289664,206763583506761,327.5,327.5,326.7,16,14.093,-2.418,-2.42,3.193,3.683,3.691,3.526,13.904,14.111
289725,206764583360094,327.5,327.5,326.7,16,14.091,-2.42,-2.42,3.192,3.683,3.691,3.525,13.905,14.11
289785,206765583443485,327.5,327.5,326.7,16,14.088,-2.417,-2.42,3.191,3.682,3.691,3.525,13.902,14.108
289846,206766583140164,327.5,327.5,326.7,16,14.088,-2.416,-2.42,3.19,3.683,3.691,3.525,13.899,14.107
289906,206767583401091,327.5,327.5,326.7,16,14.087,-2.421,-2.42,3.189,3.682,3.691,3.525,13.893,14.105
289967,206768583367986,327.5,327.5,326.7,16,14.085,-2.426,-2.42,3.188,3.682,3.691,3.524,13.89,14.104
290028,206769585359720,327.6,327.6,326.7,16,14.083,-2.423,-2.42,3.187,3.682,3.691,3.524,13.888,14.103
290088,206770585300634,327.6,327.6,326.7,16,14.082,-2.42,-2.42,3.186,3.682,3.691,3.524,13.887,14.101
290149,206771585266203,327.6,327.6,326.7,16,14.081,-2.423,-2.421,3.185,3.682,3.691,3.523,13.887,14.1
290209,206772585552412,327.6,327.6,326.7,16,14.08,-2.418,-2.42,3.184,3.682,3.691,3.524,13.887,14.099
290270,206773584041606,327.6,327.6,326.7,16,14.079,-2.411,-2.42,3.183,3.682,3.691,3.523,13.889,14.097
290331,206774583526666,327.6,327.6,326.7,16,14.079,-2.406,-2.419,3.183,3.682,3.691,3.524,13.884,14.096
290391,206775583382234,327.6,327.6,326.7,16,14.077,-2.411,-2.418,3.181,3.682,3.692,3.523,13.886,14.095
290452,206776583027021,327.6,327.6,326.7,16,14.076,-2.411,-2.418,3.18,3.682,3.691,3.523,13.884,14.094
290512,206777582951872,327.6,327.6,326.7,16,14.072,-2.432,-2.419,3.179,3.682,3.69,3.522,13.88,14.092
290573,206778583270977,327.6,327.6,326.8,16,14.067,-2.459,-2.422,3.175,3.681,3.69,3.521,13.869,14.09
290634,206779582830977,327.6,327.6,326.8,16,14.065,-2.446,-2.423,3.174,3.681,3.691,3.52,13.88,14.089
290694,206780582922679,327.6,327.6,326.8,16,14.068,-2.424,-2.423,3.174,3.682,3.691,3.521,13.877,14.087
290755,206781582780761,327.6,327.6,326.8,16,14.066,-2.424,-2.423,3.173,3.681,3.691,3.521,13.875,14.086
290815,206782582592958,327.6,327.6,326.8,16,14.065,-2.422,-2.423,3.172,3.682,3.691,3.521,13.869,14.085
290876,206783582691853,327.7,327.7,326.8,16,14.06,-2.441,-2.424,3.17,3.681,3.69,3.52,13.869,14.083
290937,206784582814425,327.7,327.7,326.8,16,14.058,-2.452,-2.426,3.168,3.68,3.69,3.52,13.869,14.081
290997,206785582706730,327.7,327.7,326.8,16,14.063,-2.394,-2.424,3.17,3.682,3.691,3.521,13.875,14.08
291058,206786582662101,327.7,327.7,326.8,16,14.058,-2.426,-2.424,3.168,3.68,3.69,3.52,13.869,14.079
291118,206787582659517,327.7,327.7,326.8,16,14.056,-2.426,-2.424,3.167,3.68,3.69,3.519,13.869,14.077
291179,206788582658539,327.7,327.7,326.8,16,14.056,-2.424,-2.424,3.166,3.68,3.69,3.52,13.868,14.076
291240,206789582560761,327.7,327.7,326.8,16,14.055,-2.417,-2.424,3.166,3.68,3.69,3.519,13.867,14.074
291300,206790582351657,327.7,327.7,326.8,16,14.052,-2.422,-2.424,3.164,3.68,3.69,3.519,13.866,14.073
291361,206791588037016,327.7,327.7,326.8,16,14.052,-2.424,-2.424,3.164,3.681,3.689,3.519,13.865,14.071
291421,206792587829308,327.7,327.7,326.8,16,14.05,-2.421,-2.424,3.163,3.68,3.689,3.518,13.863,14.07
291482,206793587937632,327.7,327.7,326.8,16,14.049,-2.418,-2.423,3.162,3.68,3.689,3.518,13.861,14.069
291543,206794587775391,327.7,327.7,326.8,16,14.047,-2.42,-2.423,3.161,3.68,3.69,3.517,13.86,14.067
291603,206795587731810,327.8,327.8,326.9,16,14.046,-2.42,-2.423,3.16,3.681,3.689,3.516,13.862,14.066
291664,206796590237366,327.8,327.8,326.9,16,14.044,-2.42,-2.423,3.159,3.68,3.689,3.516,13.859,14.064
291724,206797586355099,327.7,327.7,326.9,16,14.041,-2.428,-2.423,3.158,3.68,3.689,3.515,13.855,14.063
291785,206798584174025,327.7,327.7,326.9,16,14.039,-2.427,-2.423,3.156,3.68,3.689,3.515,13.855,14.061
291846,206799583548387,327.8,327.8,326.9,16,14.04,-2.422,-2.423,3.156,3.681,3.689,3.515,13.854,14.06
291906,206800583008095,327.8,327.8,326.9,16,14.038,-2.424,-2.423,3.154,3.68,3.689,3.515,13.855,14.058
291967,206801582715530,327.8,327.8,326.9,16,14.036,-2.423,-2.423,3.153,3.68,3.689,3.514,13.852,14.057
292027,206802582748286,327.8,327.8,326.9,16,14.037,-2.416,-2.423,3.153,3.681,3.689,3.514,13.852,14.056
292088,206803582591143,327.8,327.8,326.9,16,14.035,-2.41,-2.422,3.152,3.68,3.689,3.514,13.855,14.054
292149,206804582444476,327.8,327.8,326.9,16,14.033,-2.418,-2.422,3.151,3.68,3.689,3.514,13.852,14.053
292209,206805582391746,327.8,327.8,326.9,16,14.033,-2.415,-2.421,3.15,3.68,3.689,3.513,13.852,14.051
292270,206806581926044,327.8,327.8,326.9,16,14.032,-2.415,-2.421,3.149,3.681,3.689,3.514,13.849,14.05
292330,206807581894057,327.8,327.8,326.9,16,14.029,-2.427,-2.421,3.148,3.68,3.689,3.513,13.843,14.049
292391,206808581968508,327.8,327.8,326.9,16,14.027,-2.429,-2.422,3.146,3.68,3.688,3.513,13.84,14.047
292452,206809581897339,327.9,327.9,327.0,16,14.026,-2.421,-2.422,3.145,3.68,3.689,3.512,13.844,14.046
292512,206810581689073,327.9,327.9,327.0,16,14.024,-2.428,-2.422,3.143,3.68,3.689,3.512,13.836,14.044
292573,206811581845098,327.9,327.9,327.0,16,14.018,-2.459,-2.425,3.141,3.679,3.688,3.51,13.834,14.043
292633,206812581742152,327.9,327.9,327.0,16,14.019,-2.44,-2.426,3.14,3.68,3.689,3.511,13.834,14.041
292694,206813583741219,327.9,327.9,327.0,16,14.02,-2.419,-2.425,3.14,3.68,3.689,3.512,13.835,14.04
292755,206814584105931,327.9,327.9,327.0,16,14.018,-2.423,-2.425,3.139,3.68,3.689,3.511,13.834,14.038
292815,206815584134356,327.9,327.9,327.1,16,14.016,-2.428,-2.425,3.138,3.68,3.689,3.51,13.828,14.037
292876,206816581917803,327.9,327.9,327.1,16,14.011,-2.457,-2.427,3.134,3.679,3.688,3.51,13.822,14.035
292936,206817581855086,327.9,327.9,327.0,16,14.009,-2.457,-2.429,3.133,3.679,3.688,3.509,13.822,14.033
292997,206818581930235,327.9,327.9,327.0,16,14.013,-2.408,-2.428,3.133,3.68,3.689,3.511,13.83,14.032
293058,206819581581587,327.9,327.9,327.1,16,14.009,-2.433,-2.428,3.131,3.68,3.689,3.509,13.825,14.03
293118,206820581310813,328.0,328.0,327.1,16,14.006,-2.435,-2.429,3.13,3.679,3.688,3.509,13.819,14.029
293179,206821581477314,328.0,328.0,327.1,16,14.005,-2.43,-2.429,3.13,3.679,3.688,3.509,13.821,14.027
293239,206822581277848,328.0,328.0,327.1,16,14.005,-2.427,-2.429,3.129,3.679,3.688,3.509,13.819,14.026
293300,206823581388825,328.0,328.0,327.1,16,14.004,-2.426,-2.428,3.128,3.679,3.688,3.509,13.82,14.024
293361,206824581371435,328.0,328.0,327.1,16,14.001,-2.43,-2.429,3.126,3.679,3.688,3.508,13.814,14.023
293421,206825581256965,328.0,328.0,327.1,16,13.999,-2.433,-2.429,3.125,3.679,3.688,3.508,13.815,14.021
293482,206826581295308,328.1,328.1,327.1,16,13.997,-2.433,-2.429,3.124,3.678,3.688,3.508,13.812,14.02
293542,206827581107994,328.1,328.1,327.1,16,13.997,-2.43,-2.429,3.123,3.679,3.688,3.507,13.813,14.018
293603,206828581688095,328.1,328.1,327.1,16,13.994,-2.43,-2.429,3.122,3.678,3.688,3.507,13.807,14.016
293664,206829582890832,328.1,328.1,327.1,16,13.994,-2.424,-2.429,3.121,3.678,3.688,3.507,13.81,14.015
293724,206830583179836,328.1,328.1,327.1,16,13.993,-2.426,-2.429,3.121,3.678,3.687,3.507,13.808,14.014
293785,206831583154343,328.1,328.1,327.1,16,13.989,-2.43,-2.429,3.119,3.678,3.687,3.506,13.807,14.012
293845,206832580939816,328.1,328.1,327.2,16,13.988,-2.427,-2.429,3.118,3.678,3.687,3.505,13.807,14.01
293906,206833581073632,328.1,328.1,327.2,16,13.986,-2.429,-2.429,3.117,3.678,3.687,3.504,13.807,14.009
293967,206834580778972,328.1,328.1,327.2,16,13.985,-2.432,-2.429,3.115,3.678,3.687,3.505,13.804,14.007
294027,206835580959651,328.1,328.1,327.2,16,13.983,-2.428,-2.429,3.115,3.678,3.687,3.504,13.8,14.006
294088,206836580896375,328.1,328.1,327.2,16,13.984,-2.424,-2.429,3.114,3.678,3.688,3.504,13.798,14.004
294148,206837580710178,328.1,328.1,327.2,16,13.98,-2.434,-2.429,3.113,3.678,3.687,3.503,13.796,14.002
294209,206838580793778,328.1,328.1,327.2,16,13.979,-2.43,-2.429,3.111,3.678,3.687,3.503,13.796,14.001
294270,206839580834077,328.2,328.2,327.2,16,13.978,-2.426,-2.429,3.111,3.678,3.687,3.502,13.792,13.999
294330,206840580838127,328.2,328.2,327.2,16,13.976,-2.427,-2.429,3.109,3.678,3.687,3.502,13.791,13.998
294391,206841582809118,328.2,328.2,327.2,16,13.974,-2.429,-2.429,3.109,3.678,3.686,3.502,13.788,13.996
294451,206842583013544,328.2,328.2,327.2,16,13.974,-2.427,-2.429,3.107,3.679,3.687,3.501,13.787,13.995
294512,206843582950756,328.2,328.2,327.2,16,13.972,-2.434,-2.429,3.106,3.678,3.687,3.501,13.778,13.993
294573,206844580938699,328.2,328.2,327.2,16,13.965,-2.465,-2.431,3.103,3.678,3.686,3.499,13.772,13.991
294633,206845580554642,328.2,328.2,327.2,16,13.963,-2.462,-2.433,3.101,3.678,3.686,3.499,13.766,13.989
294694,206846580441708,328.2,328.2,327.3,16,13.965,-2.433,-2.433,3.1,3.678,3.687,3.5,13.772,13.988
294754,206847580483543,328.2,328.2,327.2,16,13.967,-2.41,-2.432,3.102,3.678,3.687,3.5,13.769,13.986
294815,206848580538788,328.2,328.2,327.3,16,13.963,-2.439,-2.432,3.099,3.678,3.686,3.5,13.766,13.985
294876,206849580519372,328.2,328.2,327.3,16,13.96,-2.44,-2.433,3.097,3.678,3.686,3.499,13.768,13.983
294936,206850580505613,328.2,328.2,327.3,16,13.961,-2.424,-2.432,3.097,3.678,3.687,3.499,13.765,13.982
